SetID,SetDate,SetYear,SetMonth,SetSeason,VesselName,ProjectName,SpeciesCode,CommonName,Latitude,Longitude,PunchCardArea,RodHours,FishCount,AverageLength,MaleCount,FemaleCount,MortalityCount,RecoveryCount
4026,3/20/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.29187,-124.4168167,PCA 2,2.100000,51,39.843137,0,0,0,0
4027,3/20/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.29172,-124.4167175,PCA 2,2.900000,46,41.434782,0,0,2,0
4028,3/20/2014,2014,3,Spring,Ultimate,,,,47.915,-124.6794967,PCA 3,.133333,0,,0,0,0,0
4029,3/20/2014,2014,3,Spring,Ultimate,,,,47.875,-124.6481628,PCA 3,.733333,0,,0,0,0,0
4030,3/20/2014,2014,3,Spring,Ultimate,,,,47.88083,-124.6493301,PCA 3,1.066666,0,,0,0,0,0
4031,3/20/2014,2014,3,Spring,Ultimate,,,,47.855,-124.6251678,PCA 3,.733333,0,,0,0,0,0
4032,3/20/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.80467,-124.5736694,PCA 3,4.000000,40,38.725000,0,0,3,1
4032,3/20/2014,2014,3,Spring,Ultimate,,BLUR,BLUE ROCKFISH,47.80467,-124.5736694,PCA 3,4.000000,3,28.333333,0,0,0,0
4033,3/20/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,47.795,-124.5421676,PCA 3,1.666666,1,61.000000,0,0,0,0
4034,3/20/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,47.78117,-124.5208358,PCA 3,2.500000,1,31.000000,0,0,0,0
4035,3/20/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.78667,-124.5298309,PCA 3,2.666666,5,42.000000,0,0,0,0
4036,3/21/2014,2014,3,Spring,Ultimate,,,,48.1195,-124.731163,PCA 3,1.000000,0,,0,0,0,0
4037,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.12,-124.7321701,PCA 3,.833333,2,34.500000,0,0,0,0
4038,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.12083,-124.7351684,PCA 3,.583333,1,,0,0,0,0
4039,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.021,-124.7463302,PCA 3,1.666666,4,40.000000,0,0,0,0
4039,3/21/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,48.021,-124.7463302,PCA 3,1.666666,2,40.000000,0,0,0,0
4039,3/21/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,48.021,-124.7463302,PCA 3,1.666666,2,36.000000,0,0,0,0
4040,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.03038,-124.7378158,PCA 3,1.666666,10,40.600000,0,0,1,0
4040,3/21/2014,2014,3,Spring,Ultimate,,BLUR,BLUE ROCKFISH,48.03038,-124.7378158,PCA 3,1.666666,2,37.000000,0,0,0,0
4040,3/21/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,48.03038,-124.7378158,PCA 3,1.666666,1,48.000000,0,0,0,0
4040,3/21/2014,2014,3,Spring,Ultimate,,CHNA,CHINA ROCKFISH,48.03038,-124.7378158,PCA 3,1.666666,1,36.000000,0,0,0,0
4040,3/21/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,48.03038,-124.7378158,PCA 3,1.666666,1,62.000000,0,0,0,0
4041,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.03083,-124.7384033,PCA 3,.916666,2,41.000000,0,0,0,1
4041,3/21/2014,2014,3,Spring,Ultimate,,CHNA,CHINA ROCKFISH,48.03083,-124.7384033,PCA 3,.916666,1,36.000000,0,0,0,0
4041,3/21/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,48.03083,-124.7384033,PCA 3,.916666,1,36.000000,0,0,0,0
4041,3/21/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,48.03083,-124.7384033,PCA 3,.916666,2,76.000000,0,0,0,0
4042,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.0302,-124.7369003,PCA 3,1.500000,7,38.571428,0,0,0,0
4042,3/21/2014,2014,3,Spring,Ultimate,,BLUR,BLUE ROCKFISH,48.0302,-124.7369003,PCA 3,1.500000,1,29.000000,0,0,0,0
4043,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.03017,-124.7391662,PCA 3,1.000000,1,38.000000,0,0,0,0
4043,3/21/2014,2014,3,Spring,Ultimate,,YTRK,YELLOWTAIL ROCKFISH,48.03017,-124.7391662,PCA 3,1.000000,1,25.000000,0,0,0,0
4044,3/21/2014,2014,3,Spring,Ultimate,,,,48.01733,-124.7194976,PCA 3,.466666,0,,0,0,0,0
4045,3/21/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.01733,-124.7194976,PCA 3,1.266666,1,30.000000,0,0,1,0
4046,3/21/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,48.015,-124.7415008,PCA 3,1.266666,1,56.000000,0,0,0,0
4047,3/21/2014,2014,3,Spring,Ultimate,,,,48.001,-124.7253341,PCA 3,1.000000,0,,0,0,0,0
4048,3/21/2014,2014,3,Spring,Ultimate,,,,47.995,-124.7296676,PCA 3,.500000,0,,0,0,0,0
4049,3/22/2014,2014,3,Spring,Ultimate,,,,47.755,-124.4763336,PCA 3,.833333,0,,0,0,0,0
4050,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.75817,-124.4944992,PCA 3,.916666,8,40.500000,0,0,0,0
4050,3/22/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,47.75817,-124.4944992,PCA 3,.916666,2,36.500000,0,0,0,0
4051,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.75733,-124.4944992,PCA 3,.500000,2,34.500000,0,0,0,0
4052,3/22/2014,2014,3,Spring,Ultimate,,,,47.7465,-124.4818344,PCA 3,.916666,0,,0,0,0,0
4053,3/22/2014,2014,3,Spring,Ultimate,,,,47.707,-124.4290008,PCA 3,.583333,0,,0,0,0,0
4054,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.6925,-124.4688339,PCA 3,1.050000,2,36.000000,0,0,0,0
4055,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.69,-124.4793319,PCA 3,1.866666,4,40.500000,0,0,0,0
4056,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.68884,-124.4808349,PCA 3,2.916666,13,38.538461,0,0,0,0
4056,3/22/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,47.68884,-124.4808349,PCA 3,2.916666,1,35.000000,0,0,0,0
4056,3/22/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,47.68884,-124.4808349,PCA 3,2.916666,1,49.000000,0,0,0,0
4057,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.68817,-124.4816665,PCA 3,2.683333,8,40.375000,0,0,0,0
4058,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.68833,-124.4800033,PCA 3,1.750000,1,37.000000,0,0,0,0
4059,3/22/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.6885,-124.481163,PCA 3,9.333333,28,38.178571,0,0,0,0
4059,3/22/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,47.6885,-124.481163,PCA 3,9.333333,1,,0,0,0,0
4060,3/23/2014,2014,3,Spring,Ultimate,,,,47.78183,-124.5035018,PCA 3,1.166666,0,,0,0,0,0
4061,3/23/2014,2014,3,Spring,Ultimate,,,,47.78283,-124.5031661,PCA 3,.833333,0,,0,0,0,0
4062,3/23/2014,2014,3,Spring,Ultimate,,,,47.78183,-124.5034484,PCA 3,.466666,0,,0,0,0,0
4063,3/23/2014,2014,3,Spring,Ultimate,,,,47.783,-124.5031661,PCA 3,.416666,0,,0,0,0,0
4064,3/23/2014,2014,3,Spring,Ultimate,,,,47.78567,-124.5098342,PCA 3,.600000,0,,0,0,0,0
4065,3/23/2014,2014,3,Spring,Ultimate,,,,47.7835,-124.5114974,PCA 3,.666666,0,,0,0,0,0
4066,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.781,-124.5203323,PCA 3,1.833333,2,39.500000,0,0,0,1
4067,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.77934,-124.5185012,PCA 3,.166666,3,40.333333,0,0,0,0
4068,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.77934,-124.5185012,PCA 3,1.916666,26,40.269230,0,0,0,1
4069,3/23/2014,2014,3,Spring,Ultimate,,,,47.781,-124.5210037,PCA 3,.666666,0,,0,0,0,0
4070,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.79267,-124.5208358,PCA 3,2.250000,4,38.750000,0,0,0,0
4071,3/23/2014,2014,3,Spring,Ultimate,,,,47.81267,-124.5339965,PCA 3,.250000,0,,0,0,0,0
4072,3/23/2014,2014,3,Spring,Ultimate,,,,47.81767,-124.5423355,PCA 3,.416666,0,,0,0,0,0
4073,3/23/2014,2014,3,Spring,Ultimate,,,,47.82233,-124.5421676,PCA 3,.916666,0,,0,0,0,0
4074,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.82233,-124.5421676,PCA 3,1.000000,1,36.000000,0,0,0,0
4075,3/23/2014,2014,3,Spring,Ultimate,,,,47.8575,-124.5796661,PCA 3,.583333,0,,0,0,0,0
4076,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.86867,-124.6039962,PCA 3,2.250000,1,41.000000,0,0,0,0
4077,3/23/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.87417,-124.6334991,PCA 3,.666666,1,38.000000,0,0,0,0
4078,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.97807,-124.2787017,PCA 2,4.550000,49,40.000000,0,0,0,0
4078,3/24/2014,2014,3,Spring,Hula Girl,,CHNK,CHINOOK SALMON,46.97807,-124.2787017,PCA 2,4.550000,1,,0,0,0,0
4079,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.97815,-124.2792816,PCA 2,1.400000,4,44.250000,0,0,0,1
4079,3/24/2014,2014,3,Spring,Hula Girl,,CNRY,CANARY ROCKFISH,46.97815,-124.2792816,PCA 2,1.400000,1,27.000000,0,0,0,0
4080,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.98585,-124.2882308,PCA 2,3.850000,17,40.588235,0,0,0,0
4080,3/24/2014,2014,3,Spring,Hula Girl,,LCOD,LINGCOD,46.98585,-124.2882308,PCA 2,3.850000,4,64.500000,0,0,0,0
4081,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.98535,-124.2899169,PCA 2,2.400000,7,40.285714,0,0,0,0
4082,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.0074,-124.3080825,PCA 2,2.666666,54,39.888888,0,0,0,0
4083,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.0075,-124.3084869,PCA 2,1.066666,2,41.000000,0,0,0,0
4084,3/24/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.99962,-124.3013,PCA 2,2.000000,3,42.333333,0,0,0,0
4085,3/24/2014,2014,3,Spring,Hula Girl,,,,46.97278,-124.2659988,PCA 2,2.266666,0,,0,0,0,0
4086,3/24/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.16317,-124.7546691,PCA 4,9.000000,32,32.500000,0,0,0,0
4086,3/24/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,48.16317,-124.7546691,PCA 4,9.000000,3,53.000000,0,0,0,0
4086,3/24/2014,2014,3,Spring,Ultimate,,CHNA,CHINA ROCKFISH,48.16317,-124.7546691,PCA 4,9.000000,8,36.000000,0,0,0,0
4086,3/24/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,48.16317,-124.7546691,PCA 4,9.000000,7,33.714285,0,0,0,0
4086,3/24/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,48.16317,-124.7546691,PCA 4,9.000000,4,58.250000,0,0,0,0
4087,3/24/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.16283,-124.7556686,PCA 3,1.983333,6,36.833333,0,0,0,0
4087,3/24/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,48.16283,-124.7556686,PCA 3,1.983333,1,47.000000,0,0,0,0
4087,3/24/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,48.16283,-124.7556686,PCA 3,1.983333,2,35.000000,0,0,0,0
4087,3/24/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,48.16283,-124.7556686,PCA 3,1.983333,6,58.833333,0,0,0,0
4088,3/24/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.14833,-124.7468338,PCA 3,4.083333,5,36.000000,0,0,1,0
4088,3/24/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,48.14833,-124.7468338,PCA 3,4.083333,1,38.000000,0,0,0,0
4088,3/24/2014,2014,3,Spring,Ultimate,,CHNA,CHINA ROCKFISH,48.14833,-124.7468338,PCA 3,4.083333,5,34.800000,1,0,1,0
4088,3/24/2014,2014,3,Spring,Ultimate,,COPP,COPPER ROCKFISH,48.14833,-124.7468338,PCA 3,4.083333,1,43.000000,0,0,0,0
4088,3/24/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,48.14833,-124.7468338,PCA 3,4.083333,13,33.692307,0,0,0,0
4088,3/24/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,48.14833,-124.7468338,PCA 3,4.083333,1,68.000000,0,0,0,0
4089,3/24/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.10767,-124.7266693,PCA 3,2.500000,7,38.285714,0,0,0,0
4089,3/24/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,48.10767,-124.7266693,PCA 3,2.500000,2,37.000000,0,0,0,0
4089,3/24/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,48.10767,-124.7266693,PCA 3,2.500000,1,61.000000,0,0,0,0
4090,3/24/2014,2014,3,Spring,Ultimate,,,,48.09184,-124.7174987,PCA 3,.700000,0,,0,0,0,0
4091,3/24/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,48.09083,-124.7158355,PCA 3,.700000,1,34.000000,0,0,0,0
4092,3/24/2014,2014,3,Spring,Ultimate,,,,48.08633,-124.7119979,PCA 3,1.050000,0,,0,0,0,0
4093,3/24/2014,2014,3,Spring,Ultimate,,BLCK,BLACK ROCKFISH,47.97927,-124.7080001,PCA 3,2.566666,9,36.222222,0,0,0,0
4093,3/24/2014,2014,3,Spring,Ultimate,,CBZN,CABEZON,47.97927,-124.7080001,PCA 3,2.566666,2,45.500000,0,0,0,0
4093,3/24/2014,2014,3,Spring,Ultimate,,KLPG,KELP GREENLING,47.97927,-124.7080001,PCA 3,2.566666,1,33.000000,0,0,0,0
4093,3/24/2014,2014,3,Spring,Ultimate,,LCOD,LINGCOD,47.97927,-124.7080001,PCA 3,2.566666,1,52.000000,0,0,0,0
4094,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.35093,-124.3694534,PCA 2,1.950000,11,37.636363,0,0,0,0
4094,3/27/2014,2014,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.35093,-124.3694534,PCA 2,1.950000,1,22.000000,0,0,0,0
4095,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.362,-124.3681335,PCA 2,1.466666,39,37.256410,0,0,0,0
4096,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.362,-124.3681335,PCA 2,2.533333,24,39.541666,0,0,1,0
4096,3/27/2014,2014,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.362,-124.3681335,PCA 2,2.533333,2,35.000000,0,0,0,0
4096,3/27/2014,2014,3,Spring,Hula Girl,,LCOD,LINGCOD,47.362,-124.3681335,PCA 2,2.533333,1,60.000000,0,0,0,0
4097,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36858,-124.3883972,PCA 2,2.400000,37,40.486486,0,0,1,0
4098,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36858,-124.3888702,PCA 2,1.866666,10,38.200000,0,0,0,1
4098,3/27/2014,2014,3,Spring,Hula Girl,,LCOD,LINGCOD,47.36858,-124.3888702,PCA 2,1.866666,1,70.000000,0,0,0,0
4099,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36592,-124.421936,PCA 2,2.666666,76,39.723684,0,0,0,1
4099,3/27/2014,2014,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.36592,-124.421936,PCA 2,2.666666,1,38.000000,0,0,0,0
4100,3/27/2014,2014,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36592,-124.421936,PCA 2,1.866666,37,41.081081,0,0,1,0
4101,3/27/2014,2014,3,Spring,Hula Girl,,,,47.38557,-124.4707489,PCA 2,2.000000,0,,0,0,0,0
4102,3/27/2014,2014,3,Spring,Hula Girl,,,,47.38585,-124.4709472,PCA 2,2.000000,0,,0,0,0,0
4725,8/12/1981,1981,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,47.144,-124.4323333,PCA 2,127.750000,98,37.520408,0,0,0,0
4726,8/13/1981,1981,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,47.1415,-124.4265,PCA 2,136.500000,554,44.958483,0,0,0,0
4727,9/2/1981,1981,9,Fall,Corliss,,BLCK,BLACK ROCKFISH,47.2503333,-124.3333333,PCA 2,131.250000,687,39.349344,0,0,0,0
4728,9/3/1981,1981,9,Fall,Corliss,,BLCK,BLACK ROCKFISH,47.3351666,-124.329,PCA 2,120.000000,18,42.888888,0,0,0,0
4735,6/8/1982,1982,6,Spring,Corliss,,BLCK,BLACK ROCKFISH,47.449,-124.4135,PCA 2,128.250000,523,43.646271,0,0,0,0
4736,8/3/1982,1982,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,47.449,-124.4135,PCA 2,109.000000,1,43.000000,0,0,0,0
4737,9/21/1982,1982,9,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.393,-124.728,PCA 4,7.500000,54,42.814814,0,0,0,0
4738,9/21/1982,1982,9,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.4068333,-124.7388333,PCA 4,49.750000,315,42.228571,0,0,0,0
4739,9/21/1982,1982,9,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.2541666,-124.7101666,PCA 4,90.250000,102,36.435643,0,0,0,0
4741,5/25/1983,1983,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,45.8636666,-123.9988333,PCA 1,108.333333,311,36.919614,0,0,0,0
4742,5/25/1983,1983,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,45.9283333,-124.0241666,PCA 1,2.000000,105,35.466666,0,0,0,0
4743,5/25/1983,1983,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,45.9238333,-124.0233333,PCA 1,76.333333,691,39.745296,0,0,0,0
4744,5/26/1983,1983,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,45.9238333,-124.0233333,PCA 1,136.333333,7,41.285714,0,0,0,0
4746,8/16/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.2528333,-124.7258333,PCA 4,61.133333,229,44.148471,0,0,0,0
4747,8/16/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.3025,-124.7153333,PCA 4,5.600000,3,40.666666,0,0,0,0
4748,8/16/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.4068333,-124.7388333,PCA 4,42.233333,203,43.216748,0,0,0,0
4749,8/16/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.3618333,-124.7256666,PCA 4,7.933333,19,42.421052,0,0,0,0
4750,8/17/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.2468333,-124.7216666,PCA 4,34.283333,34,39.088235,0,0,0,0
4751,8/17/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.2826666,-124.7026666,PCA 4,20.683333,71,43.084507,0,0,0,0
4752,8/17/1983,1983,8,Fall,Corliss,,BLCK,BLACK ROCKFISH,48.2528333,-124.7258333,PCA 4,24.083333,166,40.228915,0,0,0,0
4753,8/17/1983,1983,8,Fall,Corliss,,,,48.1865,-124.7633333,PCA 4,40.800000,0,,0,0,0,0
4754,5/14/1984,1984,5,Spring,Corliss,,,,48.3198333,-124.7013333,PCA 4,18.600000,0,,0,0,0,0
4755,5/14/1984,1984,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,48.371,-124.7446666,PCA 4,18.200000,18,38.611111,0,0,0,0
4756,5/14/1984,1984,5,Spring,Corliss,,,,48.304,-124.7151666,PCA 4,9.600000,0,,0,0,0,0
4757,5/14/1984,1984,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,48.3761666,-124.5871666,PCA 4,18.000000,49,42.795918,0,0,0,0
4758,5/14/1984,1984,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,48.3431666,-124.716,PCA 4,18.800000,18,40.000000,0,0,0,0
4759,5/15/1984,1984,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,48.3873333,-124.5996666,PCA 4,11.550000,41,36.463414,0,0,0,0
4760,5/15/1984,1984,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,48.3908333,-124.7068333,PCA 4,37.033333,97,36.793814,0,0,0,0
4761,5/15/1984,1984,5,Spring,Corliss,,BLCK,BLACK ROCKFISH,48.3865,-124.6226666,PCA 4,26.033333,35,36.628571,0,0,0,0
4818,4/17/1986,1986,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.9778333,-124.2708333,PCA 2,17.500000,112,40.803571,0,0,0,0
4819,4/17/1986,1986,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,46.9726666,-124.2895,PCA 2,17.500000,38,41.131578,0,0,0,0
4820,4/17/1986,1986,4,Spring,Tequila Too,,BLCK,BLACK ROCKFISH,47.015,-124.2483333,PCA 2,4.500000,16,38.687500,0,0,0,0
4821,4/17/1986,1986,4,Spring,Tequila Too,,BLCK,BLACK ROCKFISH,47.0123333,-124.254,PCA 2,27.000000,141,36.879432,0,0,0,0
4822,5/3/1986,1986,5,Spring,Ghost Rider,,,,45.8728333,-124.0038333,PCA 1,55.000000,0,,0,0,0,0
4823,5/3/1986,1986,5,Spring,Mailani,,,,45.8728333,-123.9933333,PCA 1,22.500000,0,,0,0,0,0
4824,5/4/1986,1986,5,Spring,Checkmate,,,,45.8728333,-124.0038333,PCA 1,39.950000,0,,0,0,0,0
4825,5/4/1986,1986,5,Spring,Checkmate,,BLCK,BLACK ROCKFISH,45.8438333,-123.9951666,PCA 1,13.883333,1,32.000000,0,0,0,0
4826,5/4/1986,1986,5,Spring,Checkmate,,BLCK,BLACK ROCKFISH,45.9388333,-124.0061666,PCA 1,25.783333,70,36.657142,0,0,0,0
4827,5/4/1986,1986,5,Spring,Checkmate,,,,45.9338333,-124.0118333,PCA 1,1.133333,0,,0,0,0,0
4828,5/4/1986,1986,5,Spring,Poseidon,,BLCK,BLACK ROCKFISH,45.8566666,-123.9766666,PCA 1,15.750000,31,36.483870,0,0,0,0
4829,5/4/1986,1986,5,Spring,Poseidon,,,,45.955,-123.9916666,PCA 1,24.750000,0,,0,0,0,0
4830,5/6/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.4416666,-124.372,PCA 2,3.000000,146,36.582191,0,0,0,0
4831,5/6/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.3961666,-124.3781666,PCA 2,21.000000,8,42.625000,0,0,0,0
4833,5/7/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.8651666,-124.6365,PCA 3,18.000000,44,40.068181,0,0,0,0
4834,5/7/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.7938333,-124.535,PCA 3,18.000000,90,40.200000,0,0,0,0
4835,5/7/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.6923333,-124.4745,PCA 3,10.000000,70,39.457142,0,0,0,0
4836,5/7/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.8445,-124.6235,PCA 3,1.500000,171,40.046783,0,0,0,0
4837,5/7/1986,1986,5,Spring,Max Effort,,BLCK,BLACK ROCKFISH,47.777,-124.5256666,PCA 3,4.500000,2,34.500000,0,0,0,0
4838,5/9/1986,1986,5,Spring,El Tigre,,BLCK,BLACK ROCKFISH,47.3973333,-124.3726666,PCA 2,53.000000,88,39.659090,0,0,0,0
4839,5/9/1986,1986,5,Spring,El Tigre,,BLCK,BLACK ROCKFISH,47.3063333,-124.318,PCA 2,24.000000,25,39.400000,0,0,0,0
4840,5/9/1986,1986,5,Spring,New Snoopy,,BLCK,BLACK ROCKFISH,47.2408333,-124.3046666,PCA 2,10.000000,156,40.705128,0,0,0,0
4841,5/9/1986,1986,5,Spring,New Snoopy,,BLCK,BLACK ROCKFISH,47.2201666,-124.3275,PCA 2,32.500000,33,38.303030,0,0,0,0
4842,5/9/1986,1986,5,Spring,New Snoopy,,BLCK,BLACK ROCKFISH,47.2161666,-124.3105,PCA 2,10.000000,10,42.100000,0,0,0,0
4843,5/20/1986,1986,5,Spring,Lucky Pierre,,BLCK,BLACK ROCKFISH,47.1295,-124.2608333,PCA 2,51.333333,44,41.045454,0,0,0,0
4844,5/20/1986,1986,5,Spring,Lucky Pierre,,BLCK,BLACK ROCKFISH,47.0081666,-124.2586666,PCA 2,19.833333,187,40.636363,0,0,0,0
4845,5/21/1986,1986,5,Spring,Dorthy,,BLCK,BLACK ROCKFISH,47.41,-124.3666666,PCA 2,58.666666,385,40.937662,0,0,0,0
4846,5/22/1986,1986,5,Spring,Ranger,,BLCK,BLACK ROCKFISH,47.1763333,-124.3081666,PCA 2,2.000000,314,39.821656,0,0,0,0
4847,5/22/1986,1986,5,Spring,Ranger,,BLCK,BLACK ROCKFISH,47.1786666,-124.314,PCA 2,15.800000,23,42.000000,0,0,0,0
4848,5/22/1986,1986,5,Spring,Ranger,,BLCK,BLACK ROCKFISH,47.2871666,-124.4146666,PCA 2,24.000000,1,42.000000,0,0,0,0
4849,6/4/1986,1986,6,Spring,Satin Doll,,,,48.3421666,-124.7568333,PCA 4,8.000000,0,,0,0,0,0
4850,6/4/1986,1986,6,Spring,Satin Doll,,BLCK,BLACK ROCKFISH,48.3508333,-124.7828333,PCA 4,9.800000,5,44.800000,0,0,0,0
4851,6/4/1986,1986,6,Spring,Satin Doll,,BLCK,BLACK ROCKFISH,48.3096666,-124.6993333,PCA 4,18.000000,7,47.428571,0,0,0,0
4852,6/4/1986,1986,6,Spring,Satin Doll,,BLCK,BLACK ROCKFISH,48.3705,-124.732,PCA 4,12.000000,9,38.222222,0,0,0,0
4853,6/4/1986,1986,6,Spring,Satin Doll,,BLCK,BLACK ROCKFISH,48.2233333,-124.7283333,PCA 4,9.800000,31,41.967741,0,0,0,0
